shipment_id,order_id,warehouse_id,shipping_cost,delivery_time_days,order_status
SHIP-002852,ORD-002852,WH-01,29.37,4.0,Cancelled
SHIP-002853,ORD-002853,WH-02,16.59,5.0,Shipped
SHIP-002854,ORD-002854,WH-04,238.05,5.0,Delivered
SHIP-002855,ORD-002855,WH-02,22.34,6.0,Shipped
SHIP-002856,ORD-002856,WH-04,13.42,9.0,Delivered
SHIP-002857,ORD-002857,WH-01,29.36,10.0,Cancelled
SHIP-002858,ORD-002858,WH-05,31.03,7.0,Cancelled
SHIP-002859,ORD-002859,WH-03,54.72,2.0,Delivered
SHIP-002860,ORD-002860,WH-01,18.54,5.0,Delivered
SHIP-002861,ORD-002861,WH-02,27.1,6.0,Cancelled
SHIP-002862,ORD-002862,WH-01,28.67,7.0,Delivered
SHIP-002863,ORD-002863,WH-01,42.37,7.0,Delivered
SHIP-002864,ORD-002864,WH-05,47.35,7.0,Shipped
SHIP-002865,ORD-002865,WH-01,26.87,7.0,Delivered
SHIP-002866,ORD-002866,WH-05,250.75,22.0,Delivered
SHIP-002867,ORD-002867,WH-05,19.26,3.0,Cancelled
SHIP-002868,ORD-002868,WH-01,18.15,32.0,Delivered
SHIP-002869,ORD-002869,WH-05,22.93,2.0,Delivered
SHIP-002870,ORD-002870,WH-04,41.58,6.0,Shipped
SHIP-002871,ORD-002871,WH-03,7.3,6.0,Delivered
SHIP-002872,ORD-002872,WH-05,19.79,9.0,Delivered
SHIP-002873,ORD-002873,WH-01,25.56,2.0,Delivered
SHIP-002874,ORD-002874,WH-04,43.2,6.0,Shipped
SHIP-002875,ORD-002875,WH-02,40.96,9.0,Delivered
SHIP-002876,ORD-002876,WH-02,141.1,10.0,Cancelled
SHIP-002877,ORD-002877,WH-03,29.64,10.0,Shipped
SHIP-002878,ORD-002878,WH-05,42.09,6.0,Shipped
SHIP-002879,ORD-002879,WH-01,27.92,10.0,Delivered
SHIP-002880,ORD-002880,WH-03,49.85,5.0,Cancelled
SHIP-002881,ORD-002881,WH-03,16.5,4.0,Delivered
SHIP-002882,ORD-002882,WH-02,34.39,8.0,Delivered
SHIP-002883,ORD-002883,WH-01,29.31,7.0,Cancelled
SHIP-002884,ORD-002884,WH-02,33.8,4.0,Delivered
SHIP-002885,ORD-002885,WH-03,49.82,4.0,Shipped
SHIP-002886,ORD-002886,WH-02,29.06,,Shipped
SHIP-002887,ORD-002887,WH-05,20.13,3.0,Delivered
SHIP-002888,ORD-002888,WH-01,39.99,11.0,Shipped
SHIP-002889,ORD-002889,WH-03,16.43,7.0,Delivered
SHIP-002890,ORD-002890,WH-03,16.61,32.0,Delivered
SHIP-002891,ORD-002891,WH-01,34.91,6.0,Cancelled
SHIP-002892,ORD-002892,WH-04,43.25,7.0,Shipped
SHIP-002893,ORD-002893,WH-04,26.44,,Delivered
SHIP-002894,ORD-002894,WH-02,10.46,9.0,Delivered
SHIP-002895,ORD-002895,WH-01,7.33,8.0,Delivered
SHIP-002896,ORD-002896,WH-02,10.25,10.0,Delivered
SHIP-002897,ORD-002897,WH-05,22.07,6.0,Cancelled
SHIP-002898,ORD-002898,WH-01,17.02,5.0,Delivered
SHIP-002899,ORD-002899,WH-04,47.94,3.0,Delivered
SHIP-002900,ORD-002900,WH-05,31.05,4.0,Delivered
SHIP-002901,ORD-002901,WH-05,19.49,2.0,Cancelled
SHIP-002902,ORD-002902,WH-03,22.48,7.0,Delivered
SHIP-002903,ORD-002903,WH-01,169.8,8.0,Shipped
SHIP-002904,ORD-002904,WH-05,57.21,4.0,Delivered
SHIP-002905,ORD-002905,WH-05,48.19,9.0,Delivered
SHIP-002906,ORD-002906,WH-02,55.73,7.0,Delivered
SHIP-002907,ORD-002907,WH-03,15.62,7.0,Shipped
SHIP-002908,ORD-002908,WH-03,24.44,6.0,Delivered
SHIP-002909,ORD-002909,WH-02,58.31,12.0,Delivered
SHIP-002910,ORD-002910,WH-05,17.15,9.0,Delivered
SHIP-002911,ORD-002911,WH-01,25.37,5.0,Delivered
SHIP-002912,ORD-002912,WH-01,27.87,8.0,Shipped
SHIP-002913,ORD-002913,WH-01,46.72,5.0,Shipped
SHIP-002914,ORD-002914,WH-03,35.7,5.0,Delivered
SHIP-002915,ORD-002915,WH-05,44.15,9.0,Shipped
SHIP-002916,ORD-002916,WH-04,44.88,12.0,Delivered
SHIP-002917,ORD-002917,WH-03,35.64,10.0,Delivered
SHIP-002918,ORD-002918,WH-02,38.93,5.0,Delivered
SHIP-002919,ORD-002919,WH-01,45.57,9.0,Delivered
SHIP-002920,ORD-002920,WH-05,43.88,11.0,Shipped
SHIP-002921,ORD-002921,WH-03,56.26,3.0,Delivered
SHIP-002922,ORD-002922,WH-05,55.98,9.0,Delivered
SHIP-002923,ORD-002923,WH-01,107.89999999999999,12.0,Shipped
SHIP-002924,ORD-002924,WH-01,47.39,9.0,Delivered
SHIP-002925,ORD-002925,WH-05,45.3,5.0,Delivered
SHIP-002926,ORD-002926,WH-04,14.24,8.0,Delivered
SHIP-002927,ORD-002927,WH-02,53.87,7.0,Delivered
SHIP-002928,ORD-002928,WH-03,170.7,6.0,Shipped
SHIP-002929,ORD-002929,WH-01,10.8,8.0,Delivered
SHIP-002930,ORD-002930,WH-05,17.32,8.0,Shipped
SHIP-002931,ORD-002931,WH-04,34.59,6.0,Delivered
SHIP-002932,ORD-002932,WH-04,23.66,6.0,Cancelled
SHIP-002933,ORD-002933,WH-01,18.92,6.0,Delivered
SHIP-002934,ORD-002934,WH-04,29.21,10.0,Delivered
SHIP-002935,ORD-002935,WH-01,36.05,4.0,Delivered
SHIP-002936,ORD-002936,WH-03,53.24,,Delivered
SHIP-002937,ORD-002937,WH-04,53.5,4.0,Shipped
SHIP-002938,ORD-002938,WH-05,21.56,2.0,Delivered
SHIP-002939,ORD-002939,WH-03,11.86,8.0,Delivered
SHIP-002940,ORD-002940,WH-04,32.94,7.0,Delivered
SHIP-002941,ORD-002941,WH-05,31.92,6.0,Delivered
SHIP-002942,ORD-002942,WH-04,39.19,4.0,Delivered
SHIP-002943,ORD-002943,WH-03,49.26,7.0,Delivered
SHIP-002944,ORD-002944,WH-02,53.69,7.0,Delivered
SHIP-002945,ORD-002945,WH-05,34.22,7.0,Shipped
SHIP-002946,ORD-002946,WH-03,14.56,2.0,Cancelled
SHIP-002947,ORD-002947,WH-02,25.34,7.0,Shipped
SHIP-002948,ORD-002948,WH-02,55.9,8.0,Cancelled
SHIP-002949,ORD-002949,WH-04,36.93,9.0,Delivered
SHIP-002950,ORD-002950,WH-04,47.57,7.0,Delivered
SHIP-002951,ORD-002951,WH-02,16.68,5.0,Delivered
SHIP-002952,ORD-002952,WH-04,28.65,24.0,Delivered
SHIP-002953,ORD-002953,WH-01,40.9,10.0,Delivered
SHIP-002954,ORD-002954,WH-04,48.45,8.0,Shipped
SHIP-002955,ORD-002955,WH-03,17.88,7.0,Delivered
SHIP-002956,ORD-002956,WH-05,29.84,4.0,Delivered
SHIP-002957,ORD-002957,WH-05,6.7,8.0,Delivered
SHIP-002958,ORD-002958,WH-01,29.27,8.0,Delivered
SHIP-002959,ORD-002959,WH-05,29.93,,Delivered
SHIP-002960,ORD-002960,WH-03,6.25,4.0,Delivered
SHIP-002961,ORD-002961,WH-05,22.58,5.0,Cancelled
SHIP-002962,ORD-002962,WH-05,44.56,2.0,Cancelled
SHIP-002963,ORD-002963,WH-04,31.55,8.0,Delivered
SHIP-002964,ORD-002964,WH-04,35.23,7.0,Delivered
SHIP-002965,ORD-002965,WH-04,42.89,3.0,Delivered
SHIP-002966,ORD-002966,WH-03,47.5,7.0,Cancelled
SHIP-002967,ORD-002967,WH-02,14.94,6.0,Delivered
SHIP-002968,ORD-002968,WH-02,39.69,29.0,Delivered
SHIP-002969,ORD-002969,WH-02,49.29,4.0,Delivered
SHIP-002970,ORD-002970,WH-05,45.06,6.0,Delivered
SHIP-002971,ORD-002971,WH-01,50.58,7.0,Delivered
SHIP-002972,ORD-002972,WH-01,55.49,2.0,Delivered
SHIP-002973,ORD-002973,WH-01,16.39,6.0,Delivered
SHIP-002974,ORD-002974,WH-04,49.37,9.0,Delivered
SHIP-002975,ORD-002975,WH-03,42.43,4.0,Delivered
SHIP-002976,ORD-002976,WH-01,20.89,6.0,Shipped
SHIP-002977,ORD-002977,WH-02,10.67,29.0,Cancelled
SHIP-002978,ORD-002978,WH-04,18.99,5.0,Delivered
SHIP-002979,ORD-002979,WH-03,47.99,9.0,Cancelled
SHIP-002980,ORD-002980,WH-01,48.19,5.0,Shipped
SHIP-002981,ORD-002981,WH-05,43.21,7.0,Delivered
SHIP-002982,ORD-002982,WH-04,43.58,8.0,Delivered
SHIP-002983,ORD-002983,WH-01,32.28,3.0,Delivered
SHIP-002984,ORD-002984,WH-02,9.68,6.0,Delivered
SHIP-002985,ORD-002985,WH-01,24.04,9.0,Delivered
SHIP-002986,ORD-002986,WH-03,37.75,11.0,Shipped
SHIP-002987,ORD-002987,WH-05,49.94,5.0,Delivered
SHIP-002988,ORD-002988,WH-04,23.52,3.0,Delivered
SHIP-002989,ORD-002989,WH-05,7.98,5.0,Delivered
SHIP-002990,ORD-002990,WH-01,52.98,9.0,Delivered
SHIP-002991,ORD-002991,WH-03,11.99,6.0,Cancelled
SHIP-002992,ORD-002992,WH-03,29.79,6.0,Cancelled
SHIP-002993,ORD-002993,WH-05,25.99,5.0,Cancelled
SHIP-002994,ORD-002994,WH-01,52.0,10.0,Delivered
SHIP-002995,ORD-002995,WH-04,30.12,4.0,Cancelled
SHIP-002996,ORD-002996,WH-04,34.13,5.0,Delivered
SHIP-002997,ORD-002997,WH-05,25.89,6.0,Delivered
SHIP-002998,ORD-002998,WH-01,15.86,2.0,Delivered
SHIP-002999,ORD-002999,WH-02,42.98,4.0,Cancelled
SHIP-003000,ORD-003000,WH-02,20.39,5.0,Delivered
SHIP-003001,ORD-003001,WH-03,15.72,5.0,Delivered
SHIP-003002,ORD-003002,WH-05,29.83,11.0,Delivered
SHIP-003003,ORD-003003,WH-05,53.9,12.0,Delivered
SHIP-003004,ORD-003004,WH-03,16.82,,Delivered
SHIP-003005,ORD-003005,WH-02,53.19,3.0,Delivered
SHIP-003006,ORD-003006,WH-04,36.82,4.0,Cancelled
SHIP-003007,ORD-003007,WH-05,51.48,5.0,Delivered
SHIP-003008,ORD-003008,WH-02,17.78,6.0,Delivered
SHIP-003009,ORD-003009,WH-01,45.8,3.0,Shipped
SHIP-003010,ORD-003010,WH-02,44.96,9.0,Delivered
SHIP-003011,ORD-003011,WH-04,32.26,8.0,Delivered
SHIP-003012,ORD-003012,WH-04,30.33,8.0,Cancelled
SHIP-003013,ORD-003013,WH-02,29.55,6.0,Shipped
SHIP-003014,ORD-003014,WH-05,27.07,4.0,Delivered
SHIP-003015,ORD-003015,WH-03,25.54,22.0,Delivered
SHIP-003016,ORD-003016,WH-05,9.08,5.0,Shipped
SHIP-003017,ORD-003017,WH-03,40.85,5.0,Delivered
SHIP-003018,ORD-003018,WH-01,43.34,5.0,Cancelled
SHIP-003019,ORD-003019,WH-04,29.49,3.0,Delivered
SHIP-003020,ORD-003020,WH-02,47.59,2.0,Delivered
SHIP-003021,ORD-003021,WH-03,31.98,5.0,Delivered
SHIP-003022,ORD-003022,WH-03,41.94,,Delivered
SHIP-003023,ORD-003023,WH-01,10.9,8.0,Delivered
SHIP-003024,ORD-003024,WH-01,15.99,7.0,Delivered
SHIP-003025,ORD-003025,WH-05,232.0,9.0,Delivered
SHIP-003026,ORD-003026,WH-03,51.68,9.0,Delivered
SHIP-003027,ORD-003027,WH-02,42.43,2.0,Shipped
SHIP-003028,ORD-003028,WH-02,14.13,3.0,Shipped
SHIP-003029,ORD-003029,WH-01,37.82,5.0,Delivered
SHIP-003030,ORD-003030,WH-01,49.09,6.0,Cancelled
SHIP-003031,ORD-003031,WH-03,8.75,4.0,Delivered
SHIP-003032,ORD-003032,WH-01,31.64,12.0,Cancelled
SHIP-003033,ORD-003033,WH-01,18.72,8.0,Delivered
SHIP-003034,ORD-003034,WH-02,88.75,4.0,Delivered
SHIP-003035,ORD-003035,WH-03,39.12,9.0,Delivered
SHIP-003036,ORD-003036,WH-05,43.33,,Shipped
SHIP-003037,ORD-003037,WH-04,28.81,9.0,Cancelled
SHIP-003038,ORD-003038,WH-04,29.58,12.0,Delivered
SHIP-003039,ORD-003039,WH-03,26.51,5.0,Delivered
SHIP-003040,ORD-003040,WH-04,39.81,6.0,Delivered
SHIP-003041,ORD-003041,WH-01,48.99,5.0,Shipped
SHIP-003042,ORD-003042,WH-03,49.05,4.0,Shipped
SHIP-003043,ORD-003043,WH-04,14.0,7.0,Delivered
SHIP-003044,ORD-003044,WH-05,15.34,2.0,Shipped
SHIP-003045,ORD-003045,WH-02,25.73,26.0,Delivered
SHIP-003046,ORD-003046,WH-04,34.69,10.0,Delivered
SHIP-003047,ORD-003047,WH-04,30.12,4.0,Delivered
SHIP-003048,ORD-003048,WH-05,20.2,22.0,Delivered
SHIP-003049,ORD-003049,WH-01,48.35,5.0,Delivered
SHIP-003050,ORD-003050,WH-03,30.08,12.0,Cancelled
SHIP-003051,ORD-003051,WH-04,17.91,7.0,Cancelled
SHIP-003052,ORD-003052,WH-05,27.27,5.0,Cancelled
SHIP-003053,ORD-003053,WH-01,30.71,2.0,Cancelled
SHIP-003054,ORD-003054,WH-05,21.35,8.0,Delivered
SHIP-003055,ORD-003055,WH-04,32.01,3.0,Delivered
SHIP-003056,ORD-003056,WH-03,35.6,5.0,Delivered
SHIP-003057,ORD-003057,WH-01,25.59,6.0,Delivered
SHIP-003058,ORD-003058,WH-05,39.06,9.0,Delivered
SHIP-003059,ORD-003059,WH-03,10.15,,Delivered
SHIP-003060,ORD-003060,WH-05,36.81,6.0,Delivered
SHIP-003061,ORD-003061,WH-05,212.85,4.0,Delivered
SHIP-003062,ORD-003062,WH-03,10.37,10.0,Delivered
SHIP-003063,ORD-003063,WH-02,30.71,10.0,Cancelled
SHIP-003064,ORD-003064,WH-01,32.02,8.0,Delivered
SHIP-003065,ORD-003065,WH-05,27.27,10.0,Delivered
SHIP-003066,ORD-003066,WH-04,43.73,10.0,Cancelled
SHIP-003067,ORD-003067,WH-01,35.81,4.0,Cancelled
SHIP-003068,ORD-003068,WH-04,201.64999999999998,8.0,Delivered
SHIP-003069,ORD-003069,WH-03,16.42,3.0,Delivered
SHIP-003070,ORD-003070,WH-03,30.66,5.0,Delivered
SHIP-003071,ORD-003071,WH-01,46.35,6.0,Cancelled
SHIP-003072,ORD-003072,WH-03,45.19,6.0,Delivered
SHIP-003073,ORD-003073,WH-02,265.15,9.0,Delivered
SHIP-003074,ORD-003074,WH-01,54.31,9.0,Cancelled
SHIP-003075,ORD-003075,WH-05,38.45,7.0,Delivered
SHIP-003076,ORD-003076,WH-04,11.36,3.0,Delivered
SHIP-003077,ORD-003077,WH-04,45.87,6.0,Delivered
SHIP-003078,ORD-003078,WH-04,13.53,9.0,Delivered
SHIP-003079,ORD-003079,WH-02,50.08,7.0,Delivered
SHIP-003080,ORD-003080,WH-04,16.8,10.0,Delivered
SHIP-003081,ORD-003081,WH-03,16.67,7.0,Delivered
SHIP-003082,ORD-003082,WH-02,34.46,5.0,Delivered
SHIP-003083,ORD-003083,WH-03,15.12,5.0,Shipped
SHIP-003084,ORD-003084,WH-01,50.76,2.0,Delivered
SHIP-003085,ORD-003085,WH-02,28.47,8.0,Shipped
SHIP-003086,ORD-003086,WH-05,35.99,7.0,Delivered
SHIP-003087,ORD-003087,WH-03,57.56,3.0,Delivered
SHIP-003088,ORD-003088,WH-05,27.05,7.0,Delivered
SHIP-003089,ORD-003089,WH-04,21.68,9.0,Delivered
SHIP-003090,ORD-003090,WH-05,23.78,8.0,Delivered
SHIP-003091,ORD-003091,WH-02,28.88,4.0,Delivered
SHIP-003092,ORD-003092,WH-04,100.9,7.0,Cancelled
SHIP-003093,ORD-003093,WH-03,9.71,8.0,Delivered
SHIP-003094,ORD-003094,WH-01,55.77,8.0,Shipped
SHIP-003095,ORD-003095,WH-01,39.06,6.0,Delivered
SHIP-003096,ORD-003096,WH-05,38.11,5.0,Delivered
SHIP-003097,ORD-003097,WH-04,44.03,8.0,Cancelled
SHIP-003098,ORD-003098,WH-05,49.22,5.0,Shipped
SHIP-003099,ORD-003099,WH-03,25.88,10.0,Delivered
SHIP-003100,ORD-003100,WH-02,15.0,2.0,Delivered
SHIP-003101,ORD-003101,WH-01,29.5,26.0,Delivered
SHIP-003102,ORD-003102,WH-04,20.26,26.0,Cancelled
SHIP-003103,ORD-003103,WH-01,37.47,3.0,Cancelled
SHIP-003104,ORD-003104,WH-01,44.66,7.0,Cancelled
SHIP-003105,ORD-003105,WH-04,26.68,5.0,Cancelled
SHIP-003106,ORD-003106,WH-01,35.38,6.0,Delivered
SHIP-003107,ORD-003107,WH-02,56.3,9.0,Shipped
SHIP-003108,ORD-003108,WH-03,48.3,6.0,Cancelled
SHIP-003109,ORD-003109,WH-01,53.66,6.0,Cancelled
SHIP-003110,ORD-003110,WH-02,13.19,9.0,Cancelled
SHIP-003111,ORD-003111,WH-01,56.15,2.0,Shipped
SHIP-003112,ORD-003112,WH-03,18.74,4.0,Shipped
SHIP-003113,ORD-003113,WH-01,44.06,4.0,Delivered
SHIP-003114,ORD-003114,WH-01,37.04,5.0,Delivered
SHIP-003115,ORD-003115,WH-04,21.69,6.0,Shipped
SHIP-003116,ORD-003116,WH-03,12.34,4.0,Delivered
SHIP-003117,ORD-003117,WH-05,53.21,10.0,Shipped
SHIP-003118,ORD-003118,WH-04,38.83,25.0,Delivered
SHIP-003119,ORD-003119,WH-02,43.13,6.0,Shipped
SHIP-003120,ORD-003120,WH-01,17.09,5.0,Delivered
SHIP-003121,ORD-003121,WH-01,29.91,4.0,Delivered
SHIP-003122,ORD-003122,WH-05,22.36,6.0,Delivered
SHIP-003123,ORD-003123,WH-01,25.07,3.0,Delivered
SHIP-003124,ORD-003124,WH-04,15.46,6.0,Delivered
SHIP-003125,ORD-003125,WH-03,26.19,7.0,Shipped
SHIP-003126,ORD-003126,WH-04,22.08,12.0,Delivered
SHIP-003127,ORD-003127,WH-01,229.60000000000002,4.0,Shipped
SHIP-003128,ORD-003128,WH-02,107.15,6.0,Delivered
SHIP-003129,ORD-003129,WH-01,49.66,10.0,Delivered
SHIP-003130,ORD-003130,WH-01,16.25,7.0,Delivered
SHIP-003131,ORD-003131,WH-01,17.74,10.0,Delivered
SHIP-003132,ORD-003132,WH-01,15.61,7.0,Delivered
SHIP-003133,ORD-003133,WH-01,13.06,3.0,Delivered
SHIP-003134,ORD-003134,WH-01,50.66,26.0,Shipped
SHIP-003135,ORD-003135,WH-05,33.72,11.0,Cancelled
SHIP-003136,ORD-003136,WH-02,41.81,2.0,Delivered
SHIP-003137,ORD-003137,WH-05,36.18,12.0,Shipped
SHIP-003138,ORD-003138,WH-01,30.99,10.0,Cancelled
SHIP-003139,ORD-003139,WH-01,35.58,5.0,Delivered
SHIP-003140,ORD-003140,WH-04,29.5,23.0,Delivered
SHIP-003141,ORD-003141,WH-02,29.21,4.0,Delivered
SHIP-003142,ORD-003142,WH-05,45.31,6.0,Cancelled
SHIP-003143,ORD-003143,WH-03,22.77,2.0,Delivered
SHIP-003144,ORD-003144,WH-01,36.82,9.0,Cancelled
SHIP-003145,ORD-003145,WH-05,29.77,5.0,Delivered
SHIP-003146,ORD-003146,WH-05,32.94,7.0,Shipped
SHIP-003147,ORD-003147,WH-02,10.33,7.0,Delivered
SHIP-003148,ORD-003148,WH-01,43.92,7.0,Shipped
SHIP-003149,ORD-003149,WH-02,31.1,9.0,Delivered
SHIP-003150,ORD-003150,WH-05,21.35,4.0,Shipped
SHIP-003151,ORD-003151,WH-01,40.86,2.0,Delivered
SHIP-003152,ORD-003152,WH-02,30.1,8.0,Cancelled
SHIP-003153,ORD-003153,WH-02,13.15,3.0,Cancelled
SHIP-003154,ORD-003154,WH-02,31.3,26.0,Delivered
SHIP-003155,ORD-003155,WH-04,51.3,,Shipped
SHIP-003156,ORD-003156,WH-05,57.93,5.0,Delivered
SHIP-003157,ORD-003157,WH-02,16.26,5.0,Delivered
SHIP-003158,ORD-003158,WH-05,32.19,3.0,Shipped
SHIP-003159,ORD-003159,WH-05,45.99,5.0,Shipped
SHIP-003160,ORD-003160,WH-04,17.4,7.0,Delivered
SHIP-003161,ORD-003161,WH-01,15.24,6.0,Delivered
SHIP-003162,ORD-003162,WH-04,12.66,12.0,Delivered
SHIP-003163,ORD-003163,WH-05,25.68,4.0,Delivered
SHIP-003164,ORD-003164,WH-02,42.07,4.0,Delivered
SHIP-003165,ORD-003165,WH-03,22.82,5.0,Delivered
SHIP-003166,ORD-003166,WH-05,19.92,3.0,Delivered
SHIP-003167,ORD-003167,WH-02,25.49,3.0,Delivered
SHIP-003168,ORD-003168,WH-01,9.08,11.0,Delivered
SHIP-003169,ORD-003169,WH-02,27.84,7.0,Delivered
SHIP-003170,ORD-003170,WH-01,34.64,2.0,Delivered
SHIP-003171,ORD-003171,WH-03,261.70000000000005,24.0,Delivered
SHIP-003172,ORD-003172,WH-02,49.71,8.0,Cancelled
SHIP-003173,ORD-003173,WH-04,43.71,,Cancelled
SHIP-003174,ORD-003174,WH-05,50.93,28.0,Delivered
SHIP-003175,ORD-003175,WH-01,32.85,10.0,Delivered
SHIP-003176,ORD-003176,WH-02,15.46,10.0,Delivered
SHIP-003177,ORD-003177,WH-03,41.62,5.0,Cancelled
SHIP-003178,ORD-003178,WH-04,52.12,7.0,Delivered
SHIP-003179,ORD-003179,WH-01,63.5,7.0,Shipped
SHIP-003180,ORD-003180,WH-04,13.46,8.0,Delivered
SHIP-003181,ORD-003181,WH-05,27.26,5.0,Shipped
SHIP-003182,ORD-003182,WH-05,31.76,9.0,Delivered
SHIP-003183,ORD-003183,WH-01,18.44,7.0,Delivered
SHIP-003184,ORD-003184,WH-03,45.87,5.0,Shipped
SHIP-003185,ORD-003185,WH-02,22.86,7.0,Cancelled
SHIP-003186,ORD-003186,WH-02,29.17,4.0,Delivered
SHIP-003187,ORD-003187,WH-02,14.21,3.0,Cancelled
SHIP-003188,ORD-003188,WH-05,220.75,,Shipped
SHIP-003189,ORD-003189,WH-02,31.26,4.0,Delivered
SHIP-003190,ORD-003190,WH-05,43.7,10.0,Delivered
SHIP-003191,ORD-003191,WH-05,46.55,7.0,Shipped
SHIP-003192,ORD-003192,WH-01,16.95,8.0,Delivered
SHIP-003193,ORD-003193,WH-01,40.82,2.0,Delivered
SHIP-003194,ORD-003194,WH-03,43.11,9.0,Shipped
SHIP-003195,ORD-003195,WH-03,48.51,4.0,Delivered
SHIP-003196,ORD-003196,WH-02,23.76,6.0,Delivered
SHIP-003197,ORD-003197,WH-05,17.36,9.0,Delivered
SHIP-003198,ORD-003198,WH-04,13.02,9.0,Delivered
SHIP-003199,ORD-003199,WH-02,27.95,3.0,Delivered
SHIP-003200,ORD-003200,WH-01,22.21,9.0,Delivered
SHIP-003201,ORD-003201,WH-02,22.04,7.0,Cancelled
SHIP-003202,ORD-003202,WH-03,36.73,6.0,Delivered
SHIP-003203,ORD-003203,WH-05,32.97,3.0,Delivered
SHIP-003204,ORD-003204,WH-02,33.18,2.0,Delivered
SHIP-003205,ORD-003205,WH-01,19.44,3.0,Shipped
SHIP-003206,ORD-003206,WH-03,30.74,3.0,Delivered
SHIP-003207,ORD-003207,WH-03,265.7,9.0,Delivered
SHIP-003208,ORD-003208,WH-04,103.69999999999999,11.0,Delivered
SHIP-003209,ORD-003209,WH-05,55.45,4.0,Delivered
SHIP-003210,ORD-003210,WH-02,16.21,3.0,Shipped
SHIP-003211,ORD-003211,WH-03,53.6,3.0,Delivered
SHIP-003212,ORD-003212,WH-05,38.71,,Delivered
SHIP-003213,ORD-003213,WH-02,12.3,9.0,Delivered
SHIP-003214,ORD-003214,WH-05,41.73,7.0,Shipped
SHIP-003215,ORD-003215,WH-04,16.3,7.0,Delivered
SHIP-003216,ORD-003216,WH-05,34.85,10.0,Cancelled
SHIP-003217,ORD-003217,WH-04,54.95,7.0,Delivered
SHIP-003218,ORD-003218,WH-05,32.36,6.0,Delivered
SHIP-003219,ORD-003219,WH-05,52.56,11.0,Delivered
SHIP-003220,ORD-003220,WH-01,219.45,5.0,Delivered
SHIP-003221,ORD-003221,WH-02,12.24,5.0,Cancelled
SHIP-003222,ORD-003222,WH-05,14.43,6.0,Delivered
SHIP-003223,ORD-003223,WH-02,50.91,3.0,Cancelled
SHIP-003224,ORD-003224,WH-01,26.98,9.0,Delivered
SHIP-003225,ORD-003225,WH-04,46.75,3.0,Delivered
SHIP-003226,ORD-003226,WH-03,45.11,7.0,Shipped
SHIP-003227,ORD-003227,WH-04,53.82,8.0,Delivered
SHIP-003228,ORD-003228,WH-01,199.7,12.0,Cancelled
SHIP-003229,ORD-003229,WH-04,30.62,6.0,Cancelled
SHIP-003230,ORD-003230,WH-05,42.6,3.0,Delivered
SHIP-003231,ORD-003231,WH-04,13.2,2.0,Delivered
SHIP-003232,ORD-003232,WH-01,23.66,5.0,Shipped
SHIP-003233,ORD-003233,WH-03,26.5,2.0,Delivered
SHIP-003234,ORD-003234,WH-02,157.89999999999998,4.0,Delivered
SHIP-003235,ORD-003235,WH-03,42.96,12.0,Delivered
SHIP-003236,ORD-003236,WH-01,36.75,6.0,Delivered
SHIP-003237,ORD-003237,WH-01,32.18,10.0,Shipped
SHIP-003238,ORD-003238,WH-02,44.51,3.0,Delivered
SHIP-003239,ORD-003239,WH-04,22.9,5.0,Delivered
SHIP-003240,ORD-003240,WH-02,79.65,7.0,Delivered
SHIP-003241,ORD-003241,WH-04,42.46,4.0,Cancelled
SHIP-003242,ORD-003242,WH-05,33.74,9.0,Delivered
SHIP-003243,ORD-003243,WH-04,48.97,2.0,Cancelled
SHIP-003244,ORD-003244,WH-02,52.06,5.0,Delivered
SHIP-003245,ORD-003245,WH-05,40.56,6.0,Delivered
SHIP-003246,ORD-003246,WH-01,39.95,10.0,Shipped
SHIP-003247,ORD-003247,WH-03,45.15,6.0,Delivered
SHIP-003248,ORD-003248,WH-01,40.3,4.0,Delivered
SHIP-003249,ORD-003249,WH-03,34.03,3.0,Shipped
SHIP-003250,ORD-003250,WH-03,45.28,2.0,Cancelled
SHIP-003251,ORD-003251,WH-03,55.8,6.0,Delivered
SHIP-003252,ORD-003252,WH-01,41.29,4.0,Shipped
SHIP-003253,ORD-003253,WH-02,9.26,9.0,Delivered
SHIP-003254,ORD-003254,WH-01,32.79,10.0,Delivered
SHIP-003255,ORD-003255,WH-02,16.25,3.0,Delivered
SHIP-003256,ORD-003256,WH-03,26.76,5.0,Shipped
SHIP-003257,ORD-003257,WH-01,33.5,4.0,Cancelled
SHIP-003258,ORD-003258,WH-03,29.96,4.0,Cancelled
SHIP-003259,ORD-003259,WH-01,16.46,2.0,Delivered
SHIP-003260,ORD-003260,WH-03,24.06,7.0,Cancelled
SHIP-003261,ORD-003261,WH-02,27.07,7.0,Cancelled
SHIP-003262,ORD-003262,WH-02,36.4,5.0,Shipped
SHIP-003263,ORD-003263,WH-04,36.16,2.0,Shipped
SHIP-003264,ORD-003264,WH-04,17.45,9.0,Delivered
SHIP-003265,ORD-003265,WH-02,34.85,6.0,Delivered
SHIP-003266,ORD-003266,WH-05,48.76,8.0,Delivered
SHIP-003267,ORD-003267,WH-01,44.47,6.0,Shipped
SHIP-003268,ORD-003268,WH-03,55.33,9.0,Delivered
SHIP-003269,ORD-003269,WH-04,29.45,7.0,Delivered
SHIP-003270,ORD-003270,WH-05,52.42,2.0,Delivered
SHIP-003271,ORD-003271,WH-02,35.16,6.0,Delivered
SHIP-003272,ORD-003272,WH-02,193.85000000000002,8.0,Cancelled
